Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Country,City,State,Region
11/24/2022,Laptop,Electronics,East,1,735,139.31,United States,Buffalo,New York,East
10/24/2024,Tablet,Electronics,North,3,3336,798.26,United States,Huntsville,Texas,Central
10/3/2022,Keyboard,Accessories,West,3,2082,346.53,United States,Dallas,Texas,Central
7/18/2024,Keyboard,Accessories,East,2,1340,129.89,United States,Tulsa,Oklahoma,Central
3/13/2022,Laptop,Electronics,East,5,1160,227.13,United States,Louisville,Kentucky,South
9/21/2024,Monitor,Accessories,East,4,1272,299.84,United States,Seattle,Washington,West
1/14/2022,Printer,Office,West,3,2817,588.47,United States,New York City,New York,East
3/5/2024,Monitor,Accessories,East,3,1464,264.67,United States,New York City,New York,East
2/13/2023,Headphones,Accessories,West,1,307,60.51,United States,New York City,New York,East
10/1/2022,Tablet,Electronics,West,6,5706,1306.92,United States,Chicago,Illinois,Central
5/25/2024,Headphones,Accessories,North,1,1112,100.47,United States,Houston,Texas,Central
7/15/2023,Keyboard,Accessories,West,1,1147,133.48,United States,Wheeling,West Virginia,East
2/11/2023,Laptop,Electronics,North,2,330,66.57,United States,Broken Arrow,Oklahoma,Central
7/12/2023,Monitor,Accessories,North,4,2176,250.89,United States,Milwaukee,Wisconsin,Central
3/19/2022,Headphones,Accessories,South,7,7616,1317.79,United States,San Francisco,California,West
7/16/2024,Printer,Office,North,1,1091,258.3,United States,Dallas,Texas,Central
4/3/2024,Tablet,Electronics,East,2,1026,279.76,United States,Seattle,Washington,West
11/17/2024,Tablet,Electronics,West,2,210,42.04,United States,New York City,New York,East
9/17/2022,Printer,Office,North,2,180,10.78,United States,Chicago,Illinois,Central
9/12/2024,Tablet,Electronics,North,4,380,72.88,United States,San Francisco,California,West
8/13/2023,Monitor,Accessories,West,8,7664,1580.55,United States,Phoenix,Arizona,West
10/22/2022,Smartphone,Electronics,East,8,6056,1029.9,United States,Houston,Texas,Central
1/28/2022,Mouse,Accessories,North,6,606,104.52,United States,Broomfield,Colorado,West
3/30/2024,Monitor,Accessories,North,3,750,193.86,United States,Columbus,Ohio,East
12/11/2024,Printer,Office,East,2,1218,218.88,United States,Houston,Texas,Central
3/26/2023,Laptop,Electronics,West,2,2162,355.45,United States,Newark,Ohio,East
3/13/2023,Headphones,Accessories,East,9,2223,347.01,United States,Tampa,Florida,South
9/19/2023,Smartphone,Electronics,West,7,4452,920.05,United States,Pomona,California,West
2/8/2022,Printer,Office,West,1,184,50.19,United States,San Antonio,Texas,Central
4/5/2022,Headphones,Accessories,North,3,288,77.38,United States,San Antonio,Texas,Central
1/24/2024,Camera,Electronics,West,2,834,150.12,United States,New York City,New York,East
8/20/2023,Keyboard,Accessories,East,5,4025,923.17,United States,New York City,New York,East
9/8/2023,Headphones,Accessories,West,7,4732,1084.28,United States,Pasadena,Texas,Central
5/19/2022,Headphones,Accessories,West,5,4025,407.72,United States,Pasadena,Texas,Central
7/15/2023,Printer,Office,South,8,2416,500.93,United States,Sacramento,California,West
3/16/2024,Tablet,Electronics,North,7,1897,524.69,United States,Rochester,New York,East
4/16/2022,Mouse,Accessories,East,4,840,190.13,United States,Los Angeles,California,West
1/2/2022,Mouse,Accessories,North,8,6600,360.45,United States,Dallas,Texas,Central
10/20/2022,Laptop,Electronics,West,2,2362,342.27,United States,Dallas,Texas,Central
2/4/2024,Headphones,Accessories,South,6,2958,577.27,United States,Everett,Massachusetts,East
3/22/2024,Tablet,Electronics,East,1,477,56.49,United States,Seattle,Washington,West
6/4/2022,Keyboard,Accessories,North,3,942,84.8,United States,Seattle,Washington,West
1/21/2023,Camera,Electronics,East,2,2084,586.72,United States,Concord,North Carolina,South
8/16/2023,Tablet,Electronics,West,6,4584,473.37,United States,Seattle,Washington,West
5/28/2022,Printer,Office,East,1,1118,319.28,United States,Seattle,Washington,West
4/30/2024,Mouse,Accessories,North,9,4005,652.15,United States,Los Angeles,California,West
3/4/2024,Smartwatch,Electronics,East,5,4610,1293.37,United States,Los Angeles,California,West
10/14/2024,Keyboard,Accessories,South,1,551,86.84,United States,New York City,New York,East
8/5/2022,Printer,Office,West,1,75,19.29,United States,New York City,New York,East
12/19/2023,Mouse,Accessories,South,6,6576,1899.67,United States,Los Angeles,California,West
3/26/2023,Printer,Office,North,6,6432,1410.52,United States,Los Angeles,California,West
8/8/2022,Headphones,Accessories,South,7,7763,1444.27,United States,Bakersfield,California,West
3/2/2024,Monitor,Accessories,East,7,2240,622.29,United States,San Francisco,California,West
12/4/2022,Headphones,Accessories,East,6,5298,1209.88,United States,Houston,Texas,Central
7/15/2023,Smartwatch,Electronics,North,2,116,32.27,United States,Philadelphia,Pennsylvania,East
2/2/2022,Tablet,Electronics,East,8,6728,1140.19,United States,Los Angeles,California,West
12/2/2022,Monitor,Accessories,North,5,490,55.59,United States,Los Angeles,California,West
1/26/2024,Monitor,Accessories,North,7,2765,699.86,United States,Philadelphia,Pennsylvania,East
4/21/2022,Smartphone,Electronics,West,8,2680,598.97,United States,Green Bay,Wisconsin,Central
8/19/2023,Camera,Electronics,East,2,2174,335.37,United States,New York City,New York,East
4/11/2024,Monitor,Accessories,North,9,5562,1258.12,United States,Hampton,Virginia,South
9/27/2022,Smartphone,Electronics,East,8,9208,2595.33,United States,Burlington,Vermont,East
8/31/2024,Smartphone,Electronics,West,4,4512,546.71,United States,Los Angeles,California,West
3/4/2024,Camera,Electronics,West,9,7974,1965.96,United States,Los Angeles,California,West
4/30/2022,Monitor,Accessories,East,6,4944,1335.04,United States,Chicago,Illinois,Central
3/19/2022,Printer,Office,South,3,1611,234.84,United States,Chicago,Illinois,Central
7/5/2024,Smartwatch,Electronics,West,9,4599,618.89,United States,Richmond,Virginia,South
3/21/2024,Laptop,Electronics,East,6,4380,419.3,United States,San Francisco,California,West
10/20/2024,Headphones,Accessories,South,2,2376,580.26,United States,Hialeah,Florida,South
1/3/2023,Monitor,Accessories,South,9,6588,1800.9,United States,San Antonio,Texas,Central
1/5/2022,Mouse,Accessories,East,5,3745,720.08,United States,Paterson,New Jersey,East
6/18/2022,Camera,Electronics,North,5,5305,1389.25,United States,Hampton,Virginia,South
5/19/2023,Tablet,Electronics,North,8,1608,332.12,United States,Houston,Texas,Central
7/18/2024,Monitor,Accessories,East,9,4977,745.81,United States,Houston,Texas,Central
2/9/2022,Smartphone,Electronics,East,7,4529,273.97,United States,Houston,Texas,Central
4/15/2024,Camera,Electronics,West,7,4690,319.42,United States,Houston,Texas,Central
11/12/2024,Keyboard,Accessories,East,4,2424,544.07,United States,New York City,New York,East
11/27/2024,Keyboard,Accessories,North,6,3594,610.77,United States,Fort Lauderdale,Florida,South
5/3/2022,Keyboard,Accessories,North,7,3962,491.9,United States,Raleigh,North Carolina,South
3/14/2024,Camera,Electronics,East,2,944,149.38,United States,Saint Petersburg,Florida,South
12/20/2022,Smartwatch,Electronics,West,6,6792,1787.97,United States,San Francisco,California,West
3/6/2023,Tablet,Electronics,North,7,6804,1383.81,United States,Charlotte,North Carolina,South
9/20/2024,Camera,Electronics,South,6,816,98.75,United States,Beaumont,Texas,Central
7/10/2022,Monitor,Accessories,North,6,5916,544.59,United States,La Porte,Texas,Central
6/17/2022,Mouse,Accessories,South,5,5730,310.58,United States,Long Beach,California,West
5/13/2024,Headphones,Accessories,East,7,8288,785.54,United States,Decatur,Illinois,Central
6/24/2022,Headphones,Accessories,South,2,2046,394.93,United States,Los Angeles,California,West
6/5/2022,Tablet,Electronics,East,9,5031,1149.48,United States,New York City,New York,East
3/10/2022,Keyboard,Accessories,South,9,1764,417.95,United States,New York City,New York,East
7/23/2022,Laptop,Electronics,South,8,1880,486.88,United States,San Francisco,California,West
12/25/2023,Smartwatch,Electronics,West,2,200,10.45,United States,Seattle,Washington,West
10/6/2022,Mouse,Accessories,East,3,2688,476.77,United States,Richmond,Indiana,Central
1/2/2023,Laptop,Electronics,West,4,3216,213.81,United States,Mason,Ohio,East
12/21/2023,Camera,Electronics,East,8,8440,1504.18,United States,New York City,New York,East
4/26/2024,Tablet,Electronics,East,7,1582,208.42,United States,Milwaukee,Wisconsin,Central
7/12/2024,Laptop,Electronics,North,1,58,10.79,United States,Milwaukee,Wisconsin,Central
3/26/2022,Smartwatch,Electronics,West,8,608,163.18,United States,Fairfield,Ohio,East
11/19/2024,Smartphone,Electronics,North,3,183,41.82,United States,Fairfield,Ohio,East
7/2/2024,Monitor,Accessories,West,5,3105,744.26,United States,Springfield,Ohio,East
4/13/2023,Monitor,Accessories,North,5,2450,485.18,United States,Louisville,Colorado,West
12/5/2022,Laptop,Electronics,North,3,3024,622.29,United States,Carrollton,Texas,Central
4/20/2023,Printer,Office,East,4,3856,747.79,United States,Anaheim,California,West
3/11/2024,Keyboard,Accessories,West,7,532,121.03,United States,Anaheim,California,West
2/19/2023,Smartphone,Electronics,South,4,3152,307.62,United States,Anaheim,California,West
12/4/2023,Monitor,Accessories,East,9,8586,1555.82,United States,Anaheim,California,West
10/21/2022,Monitor,Accessories,South,2,1046,273.38,United States,Santa Barbara,California,West
2/15/2022,Tablet,Electronics,West,4,3452,560.31,United States,Marion,Iowa,Central
3/12/2022,Monitor,Accessories,West,4,2368,361.02,United States,Bryan,Texas,Central
10/20/2022,Camera,Electronics,South,2,1924,422.25,United States,San Francisco,California,West
9/19/2022,Laptop,Electronics,West,5,4580,1148.06,United States,San Bernardino,California,West
11/2/2024,Headphones,Accessories,East,5,3735,423.94,United States,Los Angeles,California,West
5/13/2023,Monitor,Accessories,North,4,2476,417.16,United States,New York City,New York,East
7/13/2023,Laptop,Electronics,South,2,162,16.51,United States,Indianapolis,Indiana,Central
7/4/2022,Printer,Office,West,3,258,38.03,United States,Los Angeles,California,West
3/19/2022,Keyboard,Accessories,East,4,3524,998.29,United States,Houston,Texas,Central
5/27/2023,Smartwatch,Electronics,South,8,6184,1796.9,United States,Newark,Delaware,East
3/7/2023,Monitor,Accessories,West,6,3750,645.69,United States,Lafayette,Louisiana,South
4/15/2022,Mouse,Accessories,South,5,1465,424.64,United States,Miami,Florida,South
3/28/2024,Camera,Electronics,North,4,4480,412.05,United States,Costa Mesa,California,West
2/29/2024,Laptop,Electronics,North,8,1544,281.22,United States,Columbus,Georgia,South
1/21/2024,Headphones,Accessories,North,9,7974,1181.04,United States,San Francisco,California,West
3/30/2024,Printer,Office,East,5,5920,1679.15,United States,San Francisco,California,West
10/2/2024,Smartwatch,Electronics,South,8,8792,2045.54,United States,New York City,New York,East
12/18/2023,Smartwatch,Electronics,East,1,294,52.37,United States,Baltimore,Maryland,East
1/23/2022,Camera,Electronics,East,7,1169,264.37,United States,Houston,Texas,Central
2/14/2024,Camera,Electronics,West,8,9232,880.52,United States,Houston,Texas,Central
10/9/2023,Headphones,Accessories,South,4,1396,135.48,United States,San Diego,California,West
1/23/2024,Camera,Electronics,North,9,10188,1408.18,United States,Seattle,Washington,West
9/13/2022,Monitor,Accessories,West,2,222,23.65,United States,Fort Lauderdale,Florida,South
4/3/2024,Monitor,Accessories,West,2,1328,358.07,United States,Rochester,New York,East
11/6/2024,Printer,Office,East,9,5085,488.63,United States,Saint Charles,Illinois,Central
8/2/2024,Mouse,Accessories,West,3,1245,229.73,United States,San Francisco,California,West
8/18/2022,Tablet,Electronics,South,2,960,124.02,United States,San Francisco,California,West
3/3/2024,Smartphone,Electronics,West,9,5553,329.79,United States,New York City,New York,East
9/10/2023,Keyboard,Accessories,North,2,1790,236.76,United States,San Jose,California,West
7/11/2024,Keyboard,Accessories,West,8,2712,247.84,United States,Pasadena,California,West
5/6/2024,Laptop,Electronics,North,1,632,89.14,United States,Pasadena,California,West
1/13/2022,Headphones,Accessories,South,8,4904,520.74,United States,Philadelphia,Pennsylvania,East
12/5/2022,Keyboard,Accessories,South,1,361,58.8,United States,Columbus,Ohio,East
2/11/2022,Printer,Office,West,9,7290,841.07,United States,Superior,Wisconsin,Central
3/8/2024,Smartwatch,Electronics,South,4,2052,181.64,United States,Houston,Texas,Central
5/21/2024,Mouse,Accessories,North,3,1842,112.85,United States,Concord,North Carolina,South
12/6/2023,Mouse,Accessories,North,9,10593,2488.69,United States,San Jose,California,West
8/28/2022,Camera,Electronics,South,6,1218,129.36,United States,Helena,Montana,West
11/19/2023,Mouse,Accessories,South,5,4240,426.41,United States,Cleveland,Ohio,East
10/29/2024,Keyboard,Accessories,East,2,226,38.52,United States,Oklahoma City,Oklahoma,Central
3/25/2022,Camera,Electronics,East,6,5154,1072.8,United States,Los Angeles,California,West
7/30/2023,Mouse,Accessories,North,6,1236,304.88,United States,Bellevue,Washington,West
11/14/2022,Tablet,Electronics,South,1,1179,159.42,United States,Des Plaines,Illinois,Central
12/29/2024,Printer,Office,West,5,2275,313.5,United States,Des Plaines,Illinois,Central
5/21/2023,Smartwatch,Electronics,North,7,6188,1231.3,United States,Des Plaines,Illinois,Central
12/16/2023,Headphones,Accessories,West,3,2946,666.99,United States,Boynton Beach,Florida,South
9/10/2023,Headphones,Accessories,South,5,5085,1172.12,United States,Plano,Texas,Central
5/2/2022,Keyboard,Accessories,North,2,712,205.53,United States,San Jose,California,West
2/3/2023,Smartwatch,Electronics,East,6,648,62.25,United States,New York City,New York,East
2/2/2023,Mouse,Accessories,North,5,2735,483.2,United States,New York City,New York,East
12/26/2022,Printer,Office,North,6,2910,173.45,United States,New York City,New York,East
5/15/2022,Smartwatch,Electronics,South,1,263,69.39,United States,Burbank,California,West
12/5/2023,Smartphone,Electronics,North,2,876,66.68,United States,Chicago,Illinois,Central
11/5/2023,Mouse,Accessories,West,1,913,162.24,United States,Tampa,Florida,South
10/13/2024,Laptop,Electronics,South,9,594,93.92,United States,Tampa,Florida,South
2/27/2022,Headphones,Accessories,South,2,956,202.14,United States,New York City,New York,East
6/17/2024,Laptop,Electronics,East,7,7301,2026.43,United States,New York City,New York,East
5/14/2023,Headphones,Accessories,South,6,5754,1628.61,United States,Atlanta,Georgia,South
6/21/2022,Headphones,Accessories,East,4,1372,274.47,United States,Atlanta,Georgia,South
7/8/2022,Headphones,Accessories,North,8,920,214.27,United States,Jacksonville,Florida,South
1/18/2024,Smartphone,Electronics,North,3,885,150.79,United States,Jacksonville,Florida,South
12/30/2024,Camera,Electronics,North,1,379,39.41,United States,Phoenix,Arizona,West
9/9/2024,Headphones,Accessories,West,8,1024,201.92,United States,Philadelphia,Pennsylvania,East
5/4/2024,Keyboard,Accessories,West,4,4312,388.48,United States,Los Angeles,California,West
6/6/2023,Mouse,Accessories,East,5,5030,540.73,United States,Philadelphia,Pennsylvania,East
1/31/2022,Smartphone,Electronics,West,2,1438,315.83,United States,Omaha,Nebraska,Central
4/7/2022,Keyboard,Accessories,South,1,419,108.36,United States,Chattanooga,Tennessee,South
2/24/2022,Headphones,Accessories,East,3,3519,935.72,United States,Chattanooga,Tennessee,South
4/3/2022,Tablet,Electronics,East,8,2912,451.97,United States,New York City,New York,East
2/20/2023,Smartphone,Electronics,North,5,4005,226.09,United States,New York City,New York,East
8/22/2023,Smartwatch,Electronics,South,5,2075,271.71,United States,Seattle,Washington,West
2/23/2023,Laptop,Electronics,South,2,120,7.74,United States,Camarillo,California,West
8/12/2024,Camera,Electronics,North,4,564,32.8,United States,Camarillo,California,West
